"1024B","128B","12B"
107.35918,119.67619,120.05288
114.20445,126.06067,125.82652
20.40483,30.76465,30.87263
28.01333,42.76746,37.86533
37.46128,45.31296,45.45628
43.89509,53.66063,53.47559
49.421,59.38233,59.55135
55.09577,66.68807,66.92176
68.25444,73.9479,73.82692
70.57075,81.92857,81.48151
78.04444,92.19764,88.33716
84.14863,99.70391,96.0211
92.72445,102.90611,103.01757
99.70306,110.69651,110.11817
109.13836,118.12621,117.77167
112.46182,124.41379,128.09626
119.95584,29.59882,29.08356
127.69246,37.54148,36.31992
33.63434,44.13367,43.51203
38.96278,50.89375,50.62984
46.7874,59.36069,58.32162
53.50585,65.30602,65.11846
64.50687,73.17752,73.00407
69.5893,80.25531,82.18128
75.60649,86.66637,86.93132
82.593,94.79578,93.82437
93.39888,101.15491,105.11975
96.71206,109.26768,109.13873
103.8388,119.67981,115.49035
136.69094,122.9325,124.571
118.18217,28.16275,38.2106
125.33206,34.99486,34.92323
42.46568,41.97654,42.35836
39.21501,49.33421,49.14225
44.67531,56.55586,56.95538
53.10842,63.91228,66.59322
58.92316,70.86902,70.8107
67.42465,78.04178,77.92849
75.86712,85.1126,85.567
81.23086,92.45704,97.17728
88.14614,100.14808,103.21802
99.76791,108.08071,106.79963
106.40889,113.95702,117.9284
110.70291,122.47158,121.89089
117.9141,26.05295,128.66381
126.0475,35.94936,38.25262
28.67583,40.47993,41.47915
35.72034,53.94091,47.89889
43.00683,55.62933,55.13959
50.04503,63.41417,61.93752
59.17704,69.9994,69.1525
66.7837,77.9075,76.23263
71.81528,86.07151,87.35928
80.74302,90.83967,90.90222
86.13993,98.0114,97.9843
94.06661,106.06667,105.60971
106.50719,113.8797,120.41678
108.14798,119.6374,119.72843
115.59122,25.74682,126.8987
122.27048,31.59851,34.57954
130.61976,42.72974,39.33131
39.08847,46.1167,45.9698
45.91496,53.65887,58.29202
52.78345,60.89712,60.41147
56.08289,67.681,70.14306
63.50693,74.95964,74.65184
71.55899,82.67949,84.3599
77.31147,90.51114,92.36866
87.27097,96.49949,97.1893
92.01264,104.58804,106.68798
99.94815,111.53161,111.63541
106.55976,118.81264,118.71491
113.43352,23.76381,22.85252
120.74902,29.91816,31.70256
128.34696,37.3004,37.9577
33.0112,44.42018,44.77795
41.09109,51.96619,51.36788
48.56229,59.56625,13.34311
54.86107,68.27439,66.36112
61.80087,77.14481,73.07707
68.65295,81.1908,82.17702
75.78596,55.60031,87.48767
82.97713,94.91434,94.77936
94.23737,102.6632,102.51212
97.45954,114.03117,110.05517
105.85413,117.28734,116.47458
112.16513,127.57172,128.35424
119.11405,30.05214,32.36917
130.06238,36.21462,37.63335
31.14796,43.04153,44.18232
44.24358,50.00928,50.07677
46.0385,57.81853,57.42621
52.53493,65.18876,65.50397
60.28453,71.68189,71.90532
67.0537,79.01405,78.82034
79.89525,86.80617,86.97302
81.6156,94.82273,93.99075
90.22779,100.52116,100.837
97.93958,111.54675,107.98658
103.45575,115.02798,116.1445
114.66836,122.00165,122.63524
117.45509,28.06327,28.36668
22.71977,34.00843,37.51359
29.40921,42.97995,41.65582
40.77589,51.69383,48.40083
44.20364,57.29357,55.88238
51.64926,65.09248,62.55408
62.38123,69.99528,70.21414
65.88046,77.24094,80.79507
74.42743,85.76054,85.13927
79.82714,91.7695,91.56429
87.22617,98.985,99.6427
98.2236,106.31526,113.35443
102.84245,113.20691,115.40449
109.17762,124.45073,124.5271
116.58154,26.80254,26.83355
127.95712,32.58317,34.43613
28.78452,44.80883,39.69955
36.96621,47.33252,51.0577
44.58552,54.82176,54.85155
53.2124,61.75848,61.86665
56.70364,74.12246,69.38734
63.88049,76.03347,77.34426
71.43649,85.35411,84.25674
79.13267,90.79973,90.14629
85.2466,97.28044,101.39446
93.50608,104.51524,104.79242
99.93193,111.78676,112.04507
110.12224,124.13855,119.03433
114.2732,126.1107,126.64962
