1024B,128B,12B
62.9442,69.82864,34.46072
87.7834,19.80608,14.46772
75.39592,59.82328,24.48636
64.82448,39.82816,34.4946
125.44024,19.86052,44.49596
67.80872,29.83516,24.50312
55.42384,39.85628,34.51244
65.42716,19.86124,14.52404
45.44164,29.89488,24.54196
55.44836,39.88728,34.54624
76.17764,19.88712,14.54568
75.49468,29.89576,24.55504
85.46412,39.92944,34.56436
65.47236,49.92156,14.57152
66.61252,29.92476,24.58876
55.494,39.93036,34.59708
95.53432,19.96276,14.59844
45.50768,29.95476,24.60668
85.52764,39.94284,34.61512
84.2414,19.96336,14.62668
75.54356,29.99696,24.6444
68.043,39.9892,34.65004
95.5836,19.97596,14.64912
51.96644,29.99768,54.65872
85.55376,40.03108,34.666
65.56208,20.0224,14.67392
45.56996,30.02396,24.69232
55.58332,40.03212,34.70068
72.47916,20.06452,14.70096
75.62992,30.05632,24.70924
68.05728,40.05708,34.71768
95.61512,20.06516,14.72592
59.3306,30.09888,24.74824
55.63096,40.09104,34.75264
65.63716,50.09144,14.75196
45.6742,30.10244,24.76012
55.655,40.13328,34.76944
73.73208,20.12412,14.77772
45.65992,30.1246,24.79504
65.04512,40.12036,34.80352
86.82992,20.16632,14.80252
75.69388,30.15864,24.81292
70.71348,70.16036,34.82132
65.73304,20.15392,14.82844
52.76736,57.19156,24.84972
73.90864,40.19304,34.855
65.73004,20.19212,14.85536
62.1428,60.2018,24.86372
79.42556,40.21688,64.8734
65.7598,20.22596,14.88028
45.75664,60.22784,54.89884
55.76276,40.23496,34.90704
68.28276,20.25008,44.90744
45.78428,30.26048,24.91544
61.40552,40.26068,34.92396
65.8338,20.2682,14.93112
66.94324,30.2882,24.95352
55.81132,70.27776,34.95792
65.8188,20.29408,14.95804
45.83068,30.30236,24.96644
57.13492,40.3238,34.9748
82.40128,20.328,14.98396
75.85464,30.32852,25.00112
69.5616,40.33688,35.00976
95.8654,20.35672,15.00876
58.37936,30.34408,55.01836
74.07744,40.36304,35.02764
65.89336,20.37008,45.06876
61.56516,60.40492,25.05216
55.89512,40.39664,35.05252
65.90652,50.3972,45.0618
69.57696,30.40436,25.07004
55.96712,40.43804,35.07836
65.94152,20.43008,15.09452
45.9348,30.43024,25.1038
55.94232,40.43892,35.10416
95.95056,20.47116,15.11252
45.96888,30.44892,25.12092
58.50628,40.46496,35.16284
81.64608,20.47172,15.14624
48.50688,30.5056,25.14644
68.46908,70.49908,65.15756
85.33264,20.4982,15.16432
49.77444,60.50764,25.17276
86.0478,40.5556,35.19004
66.02516,20.5186,15.197
69.67312,30.54684,55.19984
56.03548,40.55656,35.208
66.04764,20.58924,15.21508
76.05648,30.58256,25.22352
56.0918,40.58452,35.2448
96.0662,20.59068,45.2512
46.06792,30.61068,25.2504
63.14,40.6074,35.2588
90.97844,20.60932,15.26692
56.82832,30.61148,25.2752
56.1392,40.64196,35.29356
66.116,20.63424,15.3008
71.00452,30.63816,25.3022
56.12128,40.64268,35.31056
96.14064,20.67516,15.31764
46.13908,30.67224,25.3272
56.18052,40.6566,65.3496
76.82596,20.67684,15.35264
76.17504,30.70924,25.35308
69.8764,40.70172,35.36236
96.17784,20.6884,15.36944
55.60892,30.71024,25.379
116.22656,69.4732,35.39624
66.20868,20.73076,15.40336
46.20176,60.73268,25.4048
56.21132,40.74136,65.41464
96.2364,47.76684,15.42136
46.23084,30.77908,25.42972
56.27128,40.77124,35.45088
75.60308,20.77932,15.45616
76.26584,30.81636,25.4566
68.7306,40.81364,35.46496
66.27028,20.81348,15.47216
63.16812,30.81684,25.48132
86.32368,40.85256,35.49992
66.3034,20.83848,15.507
46.29672,30.83956,25.50748
86.31564,70.85752,35.51592
78.79016,20.88008,15.52384
52.07228,59.5968,25.53328
56.36704,40.8682,35.55464
66.34292,20.86412,15.55792
46.33704,30.91008,25.55932
56.3446,40.90192,35.56768
96.37136,20.90116,15.57588
46.36804,30.9092,25.58432
60.7298,40.92688,35.6024
84.58512,20.94228,15.60964
76.40084,30.93932,25.60996
75.74716,40.944,35.61948
126.4214,50.9656,45.62892
64.59824,30.9692,25.63608
56.4516,40.96948,35.6574
66.43152,20.97708,15.66052
46.42556,30.99704,25.66292
56.43336,70.98684,35.67124
66.45104,21.01092,15.67836
46.45468,31.02356,25.68676
63.35348,41.03532,35.70516
129.60972,21.03888,45.71464
58.41024,31.04796,25.71376
79.40968,41.04748,35.72212
66.49168,21.07104,15.73028
64.70236,31.05472,25.7384
56.56056,41.07172,35.76088
66.52436,21.0788,15.76404
76.5198,31.11236,25.76548
56.52612,41.089,35.77392
96.553,21.10596,15.78116
46.54708,31.121,25.79048
63.44872,71.14872,35.80772
84.78684,21.12856,15.81588
54.64164,31.13976,25.81636
86.57372,41.14768,35.82468
66.5838,21.181,15.83292
70.80584,31.16036,55.87624
56.63852,41.17588,35.85968
66.61416,21.18272,45.86008
76.60964,31.19812,25.86704
56.6156,69.93996,35.8776
66.6274,21.21324,45.88608
76.6404,31.22116,25.90216
56.67772,41.23628,35.91048
96.658,21.23148,15.91052
46.6514,31.24732,25.92
56.6592,41.25564,5.92736
72.38532,21.2696,15.93552
46.68064,31.26176,25.95796
72.50908,68.24956,5.96088
96.73048,21.2886,15.96252
61.12096,61.3056,55.97224
56.70472,41.29628,5.97892
66.71212,48.28344,15.98752
46.72872,31.32284,26.0046
86.74304,41.33864,6.013
75.6562,21.32948,16.01324
46.75352,31.3352,26.02288
65.65896,41.35736,6.02976
126.77824,21.3716,16.0382
57.44488,58.88364,26.06048
77.9158,41.38344,6.06464
66.8192,48.9002,16.0652
46.80288,31.40584,26.07348
56.79836,41.39776,6.0806
66.8056,21.4014,16.09112
46.8182,31.4254,26.10836
56.8272,41.44044,6.11556
66.86776,21.43044,16.116
46.8462,31.45044,26.12536
56.84588,41.44448,6.13356
69.90788,21.47372,16.14184
46.86488,31.46544,26.16316
64.45968,41.4846,6.16732
66.91108,21.47732,16.1678
65.59532,61.50968,56.1784
56.89304,41.50016,6.18432
66.89868,21.5178,46.2226
76.91028,61.52704,26.211
56.91812,41.5424,6.21
96.9498,21.53304,16.21976
46.93116,31.55248,26.228
86.94296,41.5604,6.23632
81.36188,21.57516,16.2576
47.5046,31.5676,26.26276
79.8916,41.5864,6.26316
67.00716,21.59424,16.27144
62.77968,31.6098,26.27992
86.97324,11.60092,6.28704
66.98156,21.61996,16.30532
76.99092,31.62784,26.3146
57.0028,11.64296,6.3138
67.0392,21.63496,16.32212
47.01992,31.6538,26.33052
57.01544,11.6614,6.33988
78.95348,21.67912,16.36108
52.19648,31.66812,26.36548
76.89968,11.68552,6.3648
67.09924,21.69456,16.37384
77.06652,31.7154,56.38468
117.07744,11.70228,6.39068
67.07052,21.72128,16.40796
47.08068,61.73084,26.41736
57.09168,11.74856,6.41648
67.14824,21.7354,16.42592
47.11072,31.75432,26.43424
57.10652,11.76204,6.44244
67.11392,21.77776,16.46376
47.12608,31.7716,26.46808
57.13672,11.78824,6.4684
72.3186,21.79708,16.47676
77.15168,31.81936,26.4862
62.32272,11.80336,6.49324
97.1594,21.82228,16.5104
54.75692,61.8312,26.51992
87.18192,11.86244,6.52012
67.22104,21.84248,16.52856
47.19956,31.85608,26.53676
57.19512,11.863,6.54404
67.20248,21.89684,16.56736
47.21924,61.89048,26.5718
57.22836,11.88884,6.57108
76.14788,21.89728,16.57936
47.2442,31.91328,56.58892
74.70464,11.91892,6.59676
127.26456,49.43596,16.61424
68.36504,31.93364,26.62276
57.28692,11.9472,6.62276
67.28084,51.93984,16.6312
47.31468,31.96116,26.64056
57.29604,41.9666,6.64764
67.29148,21.99864,16.66908
107.31408,31.9908,26.67444
57.31552,11.9942,6.67328
67.32104,21.99956,46.6844
47.37332,32.01496,26.69148
57.33948,12.02396,36.72952
67.3348,22.01156,16.71692
47.34096,32.03372,26.7172
57.35244,12.066,6.72552
69.8828,22.05828,16.73492
47.408,32.05868,26.74312
69.8122,12.0664,6.76308
67.38944,22.10028,16.76764
70.31376,32.09244,26.77016
57.41348,12.0958,6.7772
67.4168,22.10116,16.78564
47.45672,58.27352,26.82272
57.43676,12.1176,6.81108
71.19476,22.12616,16.81256
47.44,32.1386,26.82104
87.45824,12.17996,6.82816
81.1982,22.15084,16.8364
77.48616,32.15956,26.85868
73.67776,12.16968,6.86292
67.47724,22.19956,16.86328
68.58208,62.18584,26.87176
57.4798,12.19152,6.87984
67.49988,22.20484,16.8882
47.54032,32.21764,26.9068
57.53068,42.21892,6.9138
97.52964,22.226,16.91524
47.52884,32.25944,26.9236
62.69508,12.25172,6.93068
88.67352,22.25212,16.94012
51.3308,32.26064,56.96276
87.56476,12.29288,6.96568
67.558,22.26952,46.96748
107.58084,59.7982,26.97428
57.57976,12.2936,6.98356
67.58708,52.32856,16.99192
47.63292,32.30696,27.00928
57.60852,42.32068,37.01776
81.31156,22.32824,17.01788
77.62456,32.3616,27.02732
68.31468,12.33916,37.03556
97.64308,22.35404,17.04288
48.90312,32.3622,27.06424
78.80736,12.39468,7.0682
67.6628,48.49896,17.06968
58.34028,32.39232,57.07932
87.66924,12.39552,7.08616
67.67356,22.42908,17.09472
68.83884,32.4214,27.11308
57.73708,12.42156,37.1212
67.70584,22.43,17.12052
47.70132,32.46364,27.12988
57.71604,12.45432,7.13704
75.31992,22.45908,17.14644
49.002,32.46456,27.16768
65.87416,12.49672,7.17192
97.78004,22.48892,17.1724
63.95572,32.47696,27.18084
57.75628,12.49752,7.18888
67.76556,22.53124,17.19836
47.7806,32.52344,57.21688
57.78412,12.5102,7.22276
75.93308,22.53192,17.22324
47.83032,32.56544,27.23364
68.44396,12.55636,7.24068
97.80844,22.55692,17.24908
51.59476,32.56604,27.27044
71.528,12.59872,37.27472
127.84668,22.59092,17.27608
67.1808,32.5912,27.2844
57.90544,12.59948,7.2916
67.86988,22.63276,17.29988
47.87236,32.62532,27.31816
57.87496,40.13612,7.32628
97.8732,22.62052,17.32676
47.8912,32.66748,27.33516
57.92888,12.65816,7.3434
97.90472,22.65892,17.35156
47.90464,32.67144,27.37412
87.9142,12.70056,7.37728
80.38576,22.69288,47.37996
47.93808,32.69296,27.3872
57.94556,12.70352,7.39412
77.36792,22.71664,17.4036
77.97784,32.72728,27.42204
66.03232,12.72652,7.42908
97.97604,22.73468,17.4294
51.73936,32.75304,57.43912
74.23748,12.76036,7.44692
98.0334,22.76084,47.48932
56.07544,32.76924,27.47268
76.20544,12.78584,37.47328
68.01472,22.79484,17.48016
66.21004,32.7952,27.49084
58.03996,12.80252,7.49796
68.07816,22.82356,17.51528
48.06052,32.829,27.5236
58.05568,12.8284,7.52368
74.89348,22.8368,17.53308
48.0754,32.87044,27.54144
73.2076,12.84396,7.54864
68.12424,22.86248,17.57096
63.75652,32.87128,57.57648
58.10188,12.88604,7.57564
68.10744,22.87824,17.58388
78.1218,32.89712,27.59336
58.13032,12.90412,7.60032
68.16828,22.93784,17.61776
48.14848,32.9176,27.62732
88.15964,12.93028,7.62748
78.85056,22.9388,17.63584
51.24428,32.97216,27.64424
73.83912,12.95092,7.6556
90.60244,22.9648,17.67364
53.74036,32.97312,27.67912
71.90204,13.0054,7.67836
68.19784,22.98508,17.68664
62.77728,32.99908,57.69632
