"1024B","128B","12B"
69.83136,123.9062,36.66799
81.05444,29.62548,46.48533
89.84114,39.14044,56.35032
101.04046,48.80722,66.3713
109.83917,57.32989,76.32642
120.99876,67.6818,196.23875
129.80932,77.45662,196.61866
40.94062,86.19184,107.84299
39.85067,95.09068,116.32255
51.06557,106.46484,126.3415
59.86062,115.33963,36.34008
71.09951,124.28053,46.34713
79.86229,32.25126,56.34602
91.09331,45.9939,66.34903
99.86832,50.86928,76.31248
111.1235,60.52524,86.31145
121.71826,69.74295,96.33824
131.58766,83.65816,107.87653
39.83209,88.92856,116.24103
20.88026,107.41693,116.65691
59.83399,110.33607,26.37359
71.06913,118.34566,36.37259
79.85571,29.09477,46.3796
91.05092,35.85284,56.38261
99.79038,45.21407,66.38164
101.16884,55.78362,76.38862
110.0035,67.56446,86.41152
121.12644,77.41193,96.39076
29.90084,82.35684,106.39366
41.16363,94.69986,116.40065
49.87169,101.65738,126.42351
61.13387,112.25994,36.35467
69.93258,121.92194,37.04369
81.13548,29.76552,56.37261
89.92255,41.33795,66.37553
101.12985,47.21812,66.47411
109.92455,56.7861,76.59068
121.13552,67.90714,86.42419
129.87082,76.75501,96.42724
141.11392,86.64957,106.43422
39.90451,96.72036,126.38567
171.07684,104.9939,126.6135
59.95374,114.52238,36.43878
72.04205,27.49215,46.44185
79.96769,37.49534,57.83082
91.17864,42.22398,66.43185
99.96161,50.37118,76.431
111.22432,60.33078,86.41415
