1024B-ESPNOW,128B-ESPNOW,12B-ESPNOW,1024B-SPP,128B-SPP,12B-SPP,1024B-Bluedroid,128B-Bluedroid,12B-Bluedroid,1024B-TCP,128B-TCP,12B-TCP,1024B-Websockets,128B-Websockets,12B-Websockets,1024B-UDP,128B-UDP,12B-UDP,1024B-NimBLE,128B-NimBLE,12B-NimBLE
,,,17.91053,10.88617,14.52805,29.84219,15.52802,20.9386,8.10285,4.16904,3.81632,11.54466,17.12894,16.60082,7.38628,3.34101,9.54421,,6.68646,20.33188
,,,30.18909,14.29715,12.79431,23.72909,20.53294,10.9508,8.85963,4.58633,7.06331,9.65028,14.95144,13.38793,9.81883,3.44406,6.86337,,26.70754,10.34195
,,,29.22982,13.34351,21.52917,24.85814,40.55584,15.99996,9.23429,6.43724,5.64247,8.97688,12.38903,17.5947,5.63052,14.63355,9.12133,,16.71053,30.35707
,,,24.84904,10.96662,11.58688,33.75691,15.55065,20.96476,15.81573,6.01267,7.30575,10.62918,14.50419,12.82268,5.20555,12.14299,11.30783,,6.72531,20.36292
,,,18.73379,26.69742,16.60508,20.51576,20.56341,10.9561,8.29604,7.52165,3.66001,9.2348,13.96762,13.98597,11.71682,15.53682,2.09438,,26.7336,40.38831
,,,16.4117,12.11544,11.87925,24.86706,25.57636,16.04658,15.82114,3.01123,5.58827,8.68051,14.44942,15.39589,6.04282,14.64212,9.15365,,16.74859,30.38623
,,,17.89805,25.86947,19.27164,29.88329,15.58308,20.99253,14.25605,3.17258,6.32599,12.19902,12.93089,13.30445,7.42768,7.46889,2.393,,6.76044,20.40009
,,,18.71952,10.55975,12.77675,19.89841,20.58792,11.00479,13.53962,4.85232,5.71592,9.41233,13.00937,18.57324,9.02226,4.08262,11.21235,,26.77166,10.40599
,,,16.39947,15.35585,11.87681,24.89846,25.60071,16.04788,8.38638,15.33293,4.55566,10.55261,14.85109,14.93778,13.74366,4.96809,8.90106,,16.77862,30.42228
,,,17.93131,10.92254,16.63415,29.91283,15.60154,21.01544,15.11906,24.23269,4.85688,8.85908,15.04008,12.79911,10.21424,8.55221,11.47822,,36.79478,20.43328
,,,18.76155,14.38413,12.79027,19.90416,20.61444,11.00616,4.9012,9.94644,6.50454,9.25832,13.29423,13.35794,6.43737,4.12134,4.4997,,56.80815,10.44314
,,,16.39398,12.13322,11.9188,24.90628,25.62727,16.09762,8.95382,4.0347,4.87969,13.44147,13.64541,13.99055,12.64981,6.91793,10.05023,,16.8177,30.45031
,,,17.93104,10.91085,14.46118,33.81632,15.63402,21.0397,14.1389,5.9267,7.93163,9.54973,14.21931,14.42701,11.17502,8.25225,9.28731,,6.82473,20.46124
,,,18.75243,14.42664,14.46563,19.9382,20.63893,11.0467,4.54927,9.78724,6.68905,10.34879,12.87749,13.84815,5.73985,10.16944,6.84886,,26.84094,40.97818
,,,38.30586,13.36714,11.83915,24.93062,25.65178,16.09679,12.75273,4.95918,9.1035,14.44964,12.8805,17.48581,11.81721,7.85015,6.65438,,16.84684,30.48735
,,,31.834,10.98057,17.67006,29.95201,15.65257,21.06716,10.40426,7.76458,5.164,13.62644,13.5678,20.6662,9.85616,6.08328,8.27794,,6.86677,20.49345
,,,20.01731,14.41864,12.74188,19.9484,20.66535,11.05701,11.79571,9.21543,4.53239,10.44164,17.36275,13.16358,8.65732,9.55259,9.61065,,56.87226,10.50438
,,,23.90106,11.99599,12.01011,28.84846,25.67823,16.15136,10.67112,5.54259,6.39306,10.46324,16.44195,13.87099,15.24462,4.75532,15.55673,,16.88588,30.51561
,,,24.88128,10.92423,14.54353,29.96836,15.68497,21.09062,10.72205,3.29414,12.78812,13.8918,13.92249,15.63142,10.77587,7.97857,9.17391,,6.89286,20.53447
,,,18.73522,25.51722,15.6706,33.55266,20.68991,11.10228,9.07394,3.77696,5.80955,8.8421,21.85994,13.71021,5.79336,7.71583,8.86647,,26.91097,10.54068
,,,23.91127,13.37571,11.60713,24.96023,25.70276,16.15163,11.36957,4.55904,6.43638,11.28486,12.13132,13.07845,7.0425,3.10106,8.60713,,16.91695,30.54873
,,,17.93852,10.99823,15.49133,43.56385,15.70353,21.1163,12.49276,4.19501,7.20306,10.61035,14.86933,13.15662,14.99849,4.07819,8.53837,,6.931,20.55866
,,,18.78112,14.43114,11.84357,19.9875,20.71638,11.11194,4.19309,8.67264,4.99052,10.64853,21.59962,13.69174,8.82286,12.11249,7.32731,,56.94038,10.57343
,,,16.408,12.15284,11.88243,24.97991,25.72923,16.19335,10.20573,3.61053,9.01965,9.87945,18.22354,13.46529,7.74355,4.95925,7.17121,,16.95412,30.58583
,,,17.95065,10.93024,14.54024,30.0012,15.73597,21.14562,11.95745,7.68606,5.11275,9.99915,13.09314,14.33359,11.31998,8.12008,2.379,,6.97059,20.59656
,,,18.78008,14.3273,12.80917,19.99958,20.74089,11.1537,12.26626,5.96485,5.89313,12.01466,12.19924,13.1459,5.40891,4.10894,4.66697,,26.97823,10.60274
,,,16.44472,13.37097,11.82971,35.99801,25.75365,16.20266,12.24708,3.54272,4.30423,9.02246,12.70416,14.60976,5.61107,16.30339,8.60612,,16.98535,30.6177
,,,62.39137,10.99778,14.5307,30.02077,15.75449,21.16423,12.98862,8.15547,8.85846,10.66281,13.02735,14.52847,5.36364,13.44121,9.51351,,37.00125,20.62919
,,,18.77066,14.43856,16.80334,26.13277,20.76738,11.15875,8.76621,3.25285,5.74772,9.32009,20.05498,14.51101,19.50478,4.76289,8.92261,,27.00928,10.64375
,,,16.41843,12.13794,13.47162,25.02239,25.78023,16.2483,9.06371,7.14099,3.75725,8.92262,13.21707,13.01144,7.46721,7.93625,11.49423,,17.0231,30.64705
,,,17.9462,10.75798,15.5189,45.03043,15.78702,21.19258,10.41474,9.90825,6.04306,11.75877,14.43677,15.01124,7.06638,3.06483,3.78211,,7.03032,20.66084
,,,18.78161,14.44241,12.68396,20.04063,20.79189,11.20339,15.89619,3.57823,7.11002,10.34624,12.83384,13.72628,13.81396,7.802,2.18512,,27.0464,10.66771
,,,16.41954,26.03917,11.89593,25.04365,25.80467,16.25358,10.84678,3.68924,4.10702,10.18461,14.11619,13.08531,6.09255,14.72442,7.54796,,17.05339,31.34662
,,,17.95415,12.50611,12.89107,30.05405,15.80551,21.21999,15.90266,3.98569,5.3856,10.41863,17.92165,15.57316,6.7755,5.13723,8.9772,,7.07349,20.69386
,,,18.79255,10.7211,15.65886,20.07478,20.81827,11.21378,8.45422,9.39642,3.83449,8.86437,14.75696,13.78771,12.52275,2.99515,3.54286,,27.07763,10.70387
,,,16.43231,15.54614,11.89942,25.06702,25.83118,16.2972,9.26703,20.21112,9.5701,9.1509,13.69867,15.76595,6.34007,4.15291,8.85452,,17.09254,30.71209
,,,17.9509,10.69959,14.565,30.08833,15.83996,21.24339,10.8032,11.27348,7.64444,12.81269,14.90402,15.15898,6.74593,9.52892,9.43965,,7.09938,20.72602
,,,24.66018,15.42433,14.47862,20.08481,20.84288,11.25512,9.21277,3.29035,5.92565,9.47453,14.25275,14.57383,10.94474,5.4581,5.42556,,27.12097,10.73703
,,,16.43471,10.79065,11.88744,25.08291,25.85575,16.30241,16.31929,3.34986,6.2091,9.44878,12.83883,13.39358,12.52457,10.10314,7.74408,,17.12255,30.74822
,,,17.94983,10.95968,14.56433,33.98685,15.85646,21.26909,9.65775,15.42184,4.49352,14.96807,15.01379,13.17576,6.08678,8.1757,4.6928,,7.13851,20.75513
,,,20.32264,14.42082,12.8469,20.11481,20.86929,11.2607,11.26159,4.55411,4.31911,14.08946,17.74115,17.88649,6.33899,5.31914,8.78186,,27.14673,10.76904
,,,31.27534,12.14415,14.53514,25.10223,25.88224,16.35607,5.46877,3.51348,5.24823,9.74905,15.73668,17.74485,10.22098,14.74668,2.35355,,17.16055,31.39702
,,,17.94156,10.95252,11.69789,30.11208,15.88891,21.29432,10.27099,5.50839,5.983,11.0883,12.21061,13.44815,5.76293,13.6597,7.239,,7.17268,20.7912
,,,18.808,14.04089,16.69162,20.12509,20.89383,11.31039,14.03428,3.63201,8.30551,9.18727,14.18296,17.73159,9.65787,5.75016,7.38658,,27.18477,10.79809
,,,16.43548,13.38876,11.86835,38.84828,25.90858,16.35737,9.96262,8.52344,7.12589,9.24615,12.41886,13.20344,11.46975,8.20046,3.56687,,17.19182,30.81317
,,,17.96251,11.01762,34.5667,30.13487,15.90743,21.31695,9.0449,19.27084,3.80455,10.28622,12.30494,14.2679,10.31095,7.83057,10.27383,,7.2067,20.81927
,,,18.8041,10.67689,12.83222,20.14455,20.92032,11.31157,9.88321,3.43269,13.52696,8.94412,12.41457,17.566,8.31678,9.66055,16.81847,,57.22088,10.8384
,,,16.46709,15.34866,12.05373,25.13677,25.93116,16.39907,9.18499,12.29113,6.8415,8.5998,14.38569,13.63404,8.26309,6.5841,2.5462,,17.23068,30.84248
,,,17.9703,10.55027,14.56215,30.15811,15.93996,21.34626,8.89375,13.7445,4.21893,10.09071,15.20949,13.45922,10.33755,6.80999,9.09465,,7.23703,20.85643
,,,18.80303,15.5113,12.85873,20.17311,20.9448,11.3596,9.04623,3.35116,3.84661,9.30559,12.53186,12.7795,10.06567,8.65724,7.35997,,27.253,10.86234
,,,16.48109,10.93011,13.45156,25.16212,25.9576,16.40436,9.87364,5.3746,6.46037,9.57008,12.20527,14.9461,11.23181,3.36222,4.0714,,17.25995,31.49409
,,,17.96549,10.96831,15.42633,30.17411,15.95845,21.37746,15.95362,11.4937,8.48423,10.86973,14.35105,17.84329,7.19856,10.99116,4.83264,,7.27979,50.8868
,,,18.80566,14.35019,12.7468,20.1779,20.97125,11.36352,8.82884,4.69037,5.19422,10.12773,15.2153,13.67537,7.42127,10.94878,9.59084,,27.28404,10.89948
,,,16.43904,12.17223,11.91677,36.16443,25.98407,16.45199,15.95955,7.96492,8.41757,9.13082,12.75908,13.36335,7.02951,3.5082,14.03229,,17.2992,30.90675
,,,32.68064,10.96772,14.23855,30.19281,15.9909,21.39788,8.94848,10.72954,5.63904,9.59473,14.94876,15.4993,10.76614,5.49259,9.19648,,7.30597,20.92052
,,,21.27463,14.32937,12.85252,20.19756,20.99576,11.40931,10.84455,3.75264,4.88976,9.00803,15.00834,12.93169,8.18925,10.41496,11.62465,,27.32419,10.93263
,,,15.76033,11.37108,11.89311,25.20072,26.0086,16.45325,8.36535,4.68023,6.20198,13.48277,12.20618,14.32336,6.36451,14.72667,10.11871,,17.32923,30.94365
,,,17.96708,11.0033,14.54909,30.212,16.00948,21.42322,8.79418,4.25691,8.23676,9.90044,14.29491,13.68121,12.65238,9.62906,6.14883,,7.34411,20.94971
,,,18.80749,23.49867,16.64711,20.23195,21.02222,11.41352,4.49357,17.91503,9.31209,10.28362,13.56478,15.25038,10.2646,8.22602,7.35011,,27.35211,10.96341
,,,16.44739,12.22089,10.68069,38.9458,26.03514,16.50297,13.27083,3.53608,15.0783,9.75191,13.60194,14.95543,5.43058,12.66011,4.29307,,17.36718,31.59281
,,,17.97423,10.96916,14.56182,30.23053,16.04187,21.45108,19.44687,3.34368,12.13553,11.59205,12.91817,15.85559,7.68063,5.38143,9.04971,,7.37926,50.98777
,,,18.81455,14.35756,13.31082,20.2382,21.04677,11.45908,9.18352,3.66483,4.15609,9.18883,21.62328,13.69469,7.41717,4.92099,4.68068,,27.39137,10.99271
,,,16.41643,13.37561,11.93577,31.34909,26.05964,16.50419,9.68696,6.77046,3.97941,16.29794,12.94971,12.92069,5.32649,10.17204,8.19389,,47.39961,31.00784
,,,17.98514,11.04175,14.57768,30.26347,16.06034,21.4746,9.11503,4.49261,8.57759,9.21684,14.87297,13.38717,5.7689,5.73496,4.91312,,7.41219,21.01492
,,,18.80921,14.44733,12.91726,20.2578,21.07321,11.46445,8.27822,4.99348,12.77298,15.52411,12.55001,13.15495,7.62671,9.05861,2.6307,,27.4224,11.03364
,,,16.4652,12.22996,12.06229,25.25726,26.08616,16.55378,14.06491,14.15322,4.2536,8.96085,14.94743,14.24157,6.07456,2.81612,9.65228,,17.43621,31.03713
,,,17.97113,10.98667,14.59802,30.26922,16.09479,21.50709,12.79379,4.8299,7.85131,9.37382,12.69078,17.79649,8.57465,9.44454,3.20643,,7.44323,21.05061
,,,22.39064,14.36328,12.70951,20.28112,21.09775,11.51002,16.00111,6.01925,6.63442,10.205,13.68314,18.41351,5.61908,5.1489,6.8411,,27.45966,11.0579
,,,16.4283,13.45063,11.8931,25.27335,26.11054,16.55707,12.93985,19.2566,4.11624,9.334,13.82014,15.91715,7.22999,3.11287,7.59641,,17.4666,31.68546
,,,17.98703,10.8548,14.56506,30.29463,16.11138,21.53398,13.78645,7.96455,12.27698,8.96859,18.15968,13.96757,5.42128,10.40038,9.74252,,7.48559,21.08113
,,,18.82301,14.45346,12.85788,20.29685,21.12424,11.53216,8.40129,4.06965,6.23624,14.06223,18.62029,18.48267,7.16394,2.93475,8.44946,,27.48961,11.09514
,,,16.4713,23.92598,11.84814,25.29648,26.13704,16.5977,9.29713,4.91755,4.20853,10.30861,15.12333,13.96208,11.0392,11.41464,11.04743,,17.50457,31.10388
,,,17.97299,10.70852,14.58894,30.31041,16.14384,21.54905,5.43123,5.96002,6.2667,10.43029,13.3431,23.19335,14.83111,8.24452,16.66483,,7.51166,21.19972
,,,18.83017,15.45262,12.93016,20.31538,21.14873,11.56263,9.95026,9.7869,11.78917,9.08013,14.69735,15.83794,14.69344,6.00922,7.08821,,27.52956,11.23933
,,,16.4734,10.84242,11.9186,25.31644,26.16152,16.60996,11.32897,7.87047,6.67138,10.40388,14.33553,20.04214,12.47269,5.09801,8.82873,,47.53683,61.21394
,,,17.98423,11.02044,14.59683,30.33382,16.16237,21.58654,4.30968,15.52625,6.58104,10.06012,14.1576,14.91861,15.41319,8.89959,10.35574,,7.55069,21.22381
,,,18.83685,14.33387,12.87151,20.34876,21.17517,11.57419,13.15229,4.3026,5.9542,13.69147,15.40589,15.25945,10.17772,3.27482,4.99722,,27.55796,11.2339
,,,16.4771,12.18639,12.07789,25.3408,26.18608,16.66158,26.02968,5.73727,6.31499,9.61852,13.78285,16.95212,15.2924,3.05362,4.70996,,17.57283,31.78384
,,,17.98277,10.97977,14.58436,30.34766,16.19491,21.60186,11.35924,5.9102,6.37198,9.43376,14.21964,18.41813,11.55867,6.15125,11.79413,,7.58901,21.25702
,,,18.83582,14.45559,12.92529,20.35364,36.20171,11.61583,9.77608,4.01868,6.41916,9.24322,14.84908,13.03033,15.42458,8.0705,3.02868,,27.59692,11.26699
,,,30.61489,13.40407,11.73857,25.35683,26.21248,16.66299,6.59092,17.96374,4.47637,10.32219,13.75016,13.79392,5.65258,7.82265,2.43497,,17.60406,31.281
,,,17.99819,11.06549,14.57378,30.36712,16.21736,21.62248,10.38626,6.79971,6.50717,11.303,14.22494,15.33644,9.94599,3.34088,4.08381,,7.61867,21.29161
,,,18.83858,14.47516,12.86991,20.37246,21.23013,11.6171,16.04455,10.38353,5.70605,13.94899,14.10453,15.70495,11.67226,7.7491,12.47948,,57.63761,11.33474
,,,16.45511,12.164,12.08579,26.04272,41.23517,16.70826,13.60111,11.0388,10.96862,9.30001,24.16767,15.01392,5.51865,6.71801,8.53494,,17.64196,31.31233
,,,17.9931,24.60172,22.9909,30.38677,16.24578,21.65288,9.03209,4.78436,6.15445,10.75154,12.81226,17.4047,13.23899,8.068,8.44248,,7.65332,21.32474
,,,18.8416,10.63304,12.86538,20.39415,21.25063,11.66279,9.22551,9.89838,8.85499,13.34425,15.66316,18.06691,7.12075,3.39165,9.48576,,27.66507,11.33167
,,,16.51138,15.40112,11.92922,25.39555,26.26354,16.71385,9.22067,6.17191,10.51548,8.92189,12.50156,15.28041,10.76063,7.92254,4.45424,,47.67768,31.88439
,,,24.9501,11.00516,14.6046,30.42113,16.26436,21.68057,9.21366,3.49209,4.22202,12.59582,13.28943,13.97534,5.57278,4.68733,9.1067,,7.69194,21.35572
,,,18.84429,14.47871,12.87736,20.41752,21.27712,11.67213,9.81223,10.91971,6.48867,9.42865,13.85601,15.84055,11.92947,3.87374,10.95779,,27.69628,11.36936
,,,16.45918,12.18457,12.09036,39.13879,26.28999,16.73954,16.0654,11.86177,3.89238,9.07014,12.42018,13.92145,8.39841,10.76176,8.53891,,17.71562,31.3795
,,,21.73677,11.00808,14.6264,30.42738,16.29672,21.70372,8.48189,13.82208,6.92368,9.38697,15.98207,15.17403,10.08607,4.18133,7.28333,,7.71687,21.38923
,,,18.84309,14.46298,12.83298,20.43703,21.30167,11.71372,12.3566,3.9036,14.74557,12.48401,12.78703,14.15596,10.30168,9.18487,4.61155,,27.7396,41.43226
,,,16.49486,13.41762,11.92861,26.1014,26.31452,16.76474,4.34436,7.33163,6.2346,13.57473,12.29662,13.09826,12.52133,8.50703,9.31265,,17.74124,31.41009
,,,32.72229,11.08832,27.92658,30.447,16.31531,21.7294,16.07653,14.99122,3.89891,9.42995,16.52439,15.82964,8.41505,3.55723,6.5359,,7.75626,21.42317
,,,21.34993,14.48816,12.8761,26.57318,21.32821,11.72096,14.82034,15.04881,6.10825,11.40122,13.7481,17.95146,10.18493,7.55525,15.4854,,27.76433,11.42861
,,,15.82182,12.17988,12.10496,25.46658,26.34099,16.79045,9.33633,7.82125,6.27765,11.0797,17.53611,19.57787,5.57638,3.79001,7.46505,,17.7794,31.44473
,,,17.9883,11.00756,14.59977,30.46656,16.3478,21.75669,10.34332,11.1494,6.28787,11.36174,13.05691,16.6619,13.79051,9.72931,8.52991,,7.79235,21.48777
,,,18.85972,24.3365,20.02437,20.47038,21.35263,11.76467,16.08854,8.08214,4.28615,12.93238,16.61885,15.30988,13.133,4.7419,7.63044,,27.80247,11.4628
,,,16.50078,13.42045,13.42785,25.47349,26.36542,16.81973,8.69778,3.58647,9.20306,10.1235,13.14794,20.97535,10.91944,11.27686,8.1963,,17.80946,31.47745
,,,21.74857,11.09184,16.58636,30.48886,16.36625,21.77525,10.26001,4.49227,4.04342,10.70363,13.45934,16.46252,7.02805,7.90624,6.1425,,37.82572,51.4898
,,,18.86666,14.48921,11.90895,20.50479,21.37913,11.76989,10.68432,5.15156,6.45151,10.48092,13.25066,13.31145,5.65355,7.45359,4.35711,,27.83452,11.49831
,,,16.50861,12.19688,12.006,25.49679,26.39198,16.84134,4.42325,6.3042,6.13949,10.67966,14.67521,15.67949,15.07082,3.05523,8.26208,,47.84975,31.54252
,,,18.02654,11.02358,14.58099,30.51924,31.40084,21.80362,8.44204,5.68144,4.69631,11.95143,13.96818,15.81727,7.10307,8.307,10.27814,,7.8564,21.51682
,,,18.85878,14.37692,12.90621,35.50833,21.40361,11.81057,13.2966,7.36612,12.07386,14.41893,15.95254,13.45633,5.9245,4.63525,9.50539,,27.87171,11.52695
,,,16.52286,13.48332,11.95705,25.51288,26.41639,16.86669,8.75881,4.73266,6.37305,19.7783,18.47314,15.37787,12.7638,9.0272,8.89848,,17.87877,31.53799
,,,18.00005,11.09688,14.61102,34.41385,16.42131,21.83103,10.43956,11.87697,4.15431,9.65163,12.97074,13.19878,8.06789,4.10686,9.00269,,37.89989,21.54792
,,,41.32649,14.4991,26.8273,20.54831,36.4341,11.82481,4.30733,5.7752,6.16105,9.79449,14.53777,15.23567,11.39106,8.83058,6.41706,,27.9028,11.59653
,,,16.51224,12.23461,12.01693,25.53334,26.43893,16.89232,9.39484,6.45262,6.86432,13.92931,14.10373,13.45473,5.88126,5.08083,10.14303,,47.91794,61.57731
,,,18.02012,11.02376,14.60849,30.54371,16.44972,21.85854,9.36747,4.98879,6.19409,14.928,22.36491,15.20363,10.74457,7.19372,12.13036,,7.92467,21.58461
,,,18.86449,14.38084,12.89638,20.55129,21.45459,11.8655,4.41152,5.03238,6.56809,11.06451,12.86979,13.94693,7.41113,11.80801,7.58675,,27.9408,11.59217
,,,16.52422,24.87822,11.95607,25.55076,26.46746,16.91752,8.51554,5.47563,4.63092,12.12036,12.89046,15.5903,6.27587,5.16685,10.00735,,17.95291,32.14038
,,,18.02705,11.06845,14.6002,30.56377,16.46823,21.88417,11.12302,5.63172,6.29535,12.31046,14.16601,13.32279,10.77203,12.64007,8.08396,,7.96278,51.61571
,,,24.74992,14.38877,15.78335,20.57453,21.48103,11.87985,9.57162,8.39919,5.86373,10.70733,13.29213,14.96196,14.80586,9.94784,10.96303,,27.97117,11.62819
,,,16.48476,12.22823,12.15103,25.56668,41.49401,16.94324,9.06137,3.92798,4.95283,11.0366,14.21606,13.57669,5.97554,11.15368,9.75419,,47.98724,31.63948
,,,18.03801,11.04516,14.63137,30.58804,16.49667,21.90541,4.40539,9.3421,6.59789,9.56886,12.50924,15.75039,12.93366,10.51672,5.94213,,7.99297,21.64937
,,,18.88101,14.384,12.95039,20.59044,21.50158,11.9214,16.14118,3.94962,8.77214,10.22642,14.61316,14.63587,6.13639,8.01833,8.54535,,58.01531,11.6949
,,,16.52763,13.50905,11.9652,25.58602,26.52236,16.96854,11.0027,6.38672,4.32504,9.35379,13.48036,14.36345,12.93217,7.81225,7.53822,,18.01697,31.6719
,,,18.03283,11.11975,14.63113,30.60406,16.5232,21.928,13.75626,5.18328,9.35774,8.89712,14.8235,18.86012,15.53557,3.48267,9.17972,,8.03086,21.68173
,,,18.88381,14.51667,12.91688,20.60777,21.53607,11.92265,4.15575,8.27512,5.08146,10.07785,18.949,13.40223,12.98196,8.70862,9.68037,,28.03922,11.69156
,,,35.19055,12.27545,19.44808,25.60994,26.54092,16.99107,16.1518,3.76035,4.13782,10.54492,13.44367,15.9014,10.16703,9.05151,4.12125,,18.05399,32.23424
,,,18.03961,11.04715,11.68507,30.62735,16.54766,21.9564,8.68529,4.49137,5.52459,13.37234,13.43405,14.08733,5.74361,7.61756,15.55998,,8.06607,21.71178
,,,18.87362,14.39207,15.6063,24.52313,21.55257,11.96834,9.95135,4.5904,6.5327,11.59119,13.40578,17.59058,20.13077,3.3696,11.65366,,28.07817,11.7248
,,,16.59216,16.65206,11.9811,25.64471,26.57342,17.01941,10.44095,14.9086,4.53745,9.59894,15.21963,26.80679,10.87156,10.56595,15.56633,,18.08533,31.73529
,,,18.03807,26.01462,14.61637,44.22589,16.57421,21.98602,16.16402,3.6905,5.81441,9.20383,14.07932,13.60758,7.07821,4.60046,9.19679,,8.10018,52.28261
,,,18.88284,10.64644,12.91249,20.64799,21.58706,11.97558,10.76968,12.93426,8.52845,14.64838,17.86739,15.79905,15.38135,8.08866,8.10741,,28.11029,11.7573
,,,29.38223,15.51487,12.14422,25.65126,26.59186,17.04509,9.26377,3.66132,10.52397,9.41376,16.85521,13.43707,7.00546,6.97897,9.93066,,18.12323,31.77184
,,,18.03299,10.9175,14.52084,30.66148,16.59866,22.01526,15.913,5.52876,4.44919,9.89351,25.7419,19.06989,7.79023,3.37796,4.00239,,8.13031,21.78224
,,,18.88843,14.41904,12.97045,26.89888,21.60352,12.01927,17.18262,5.76667,7.48432,10.79757,12.40051,19.63299,5.6801,4.33361,6.78555,,28.14641,11.79146
,,,16.51599,13.46851,11.97207,25.66917,26.62434,17.07036,9.07371,3.93608,8.86743,9.96676,15.43191,13.30118,15.00706,4.43097,9.43042,,18.15348,31.83969
,,,18.04395,11.12824,14.62379,30.69206,16.62518,22.033,13.80858,6.35778,22.57012,9.15955,14.70033,14.64558,9.93723,9.1678,7.83241,,8.17327,21.81309
,,,18.88118,14.53222,12.96951,24.59857,21.63798,12.02255,8.8002,7.18077,6.39665,9.87647,13.32436,14.9953,7.52585,3.53547,4.45474,,28.17759,11.82387
,,,16.54656,12.2789,12.15013,25.7044,26.64289,17.09294,5.33857,8.00319,8.31473,9.40469,14.93978,16.38835,10.82606,8.6107,7.58678,,18.19141,31.83529
,,,32.75918,11.04703,14.63562,30.71383,16.64967,22.06222,8.91018,3.69348,4.65903,9.76134,14.94084,18.38671,8.61071,9.78725,4.62477,,8.1984,21.84529
,,,21.38538,14.41292,12.92747,21.3704,21.65453,12.07209,9.18392,5.69522,5.96698,10.64742,15.16104,16.24135,9.99063,5.56406,7.25805,,28.2167,11.88895
,,,15.86425,13.53187,11.98897,47.65318,26.67539,17.12532,11.78028,6.98963,11.39022,9.43601,14.47017,13.01752,11.05236,4.75484,9.74436,,18.2226,31.86835
,,,18.03779,18.65175,14.6433,30.73305,16.6761,22.08978,16.19842,6.15228,6.76734,11.32432,12.88806,19.20181,6.98872,7.70951,9.78172,,8.2418,51.87811
,,,18.90532,25.77546,12.91131,20.72961,21.68898,12.08549,16.20131,14.58787,12.195,10.54138,14.60564,15.49896,6.44437,3.18327,9.87051,,58.24701,11.88524
,,,16.54602,12.06189,11.91277,31.84755,26.6939,17.1469,14.79008,6.14487,6.94775,9.1526,15.39482,14.85532,15.41069,8.70272,11.80039,,18.26076,32.42656
,,,20.96148,11.03827,14.66228,30.75264,16.70059,22.11111,13.77992,5.33535,6.55749,10.6271,17.22053,14.15522,12.77954,3.26926,8.48764,,8.27162,21.83877
,,,18.90906,14.51295,12.98547,46.77382,21.70551,12.1251,13.77381,6.30805,4.88248,9.33893,15.44718,17.16464,9.44817,8.31059,11.86257,,28.2837,41.84547
,,,16.55491,13.48484,12.00256,25.75206,26.71831,17.16824,14.69084,6.21404,8.49598,9.35467,13.7439,15.73151,6.17023,7.10257,8.99313,,18.29074,31.85523
,,,18.09638,11.15113,14.65082,34.67979,16.72314,22.14042,9.40329,5.81894,9.61971,10.23398,12.78665,14.48125,7.36143,3.97044,4.11773,,8.30578,21.86132
,,,18.91111,14.54431,12.93151,20.7733,21.73604,12.13435,13.21176,6.74347,4.59623,12.06304,13.02456,17.56944,21.88199,14.96165,9.7614,,28.31592,11.8812
,,,16.5587,12.29546,12.16958,25.77474,26.7408,17.20185,13.76761,5.54208,6.76576,8.92715,16.58248,15.96818,5.66268,5.7088,12.23675,,18.3298,31.88432
,,,18.05852,11.0663,14.66286,30.79731,16.75159,22.15813,16.22477,8.32009,6.41459,10.8885,21.21142,13.35244,14.38298,10.63831,7.31539,,8.33691,21.89828
,,,20.49432,14.43776,12.98487,20.80198,21.75648,12.17187,11.05018,6.03222,6.38299,11.40752,14.9814,13.74009,11.15169,7.81672,7.73866,,28.35207,11.90429
,,,16.56625,13.54519,12.01167,25.79075,26.76929,17.22307,9.29281,6.80195,11.74719,13.64791,14.1152,13.35631,6.0504,11.00075,4.18936,,18.35897,32.42566
,,,18.06145,11.15873,14.6706,34.70891,16.77412,22.18742,11.20577,4.69497,4.10704,9.02295,12.80309,13.78956,8.0562,5.94745,9.47249,,8.37881,21.92753
,,,18.92083,19.55384,12.98087,20.81945,21.78693,12.17734,8.31519,7.50486,4.41347,10.66368,15.97753,18.56666,15.62575,3.22052,7.42201,,28.38327,41.9425
,,,16.5349,26.19556,15.93941,25.8114,26.79188,17.24569,10.68439,15.74344,4.55447,8.94678,17.39156,13.71203,8.53326,12.0246,9.93846,,18.39797,61.94981
,,,18.09469,10.67294,11.77217,59.54573,16.8026,22.21296,10.32951,11.81427,7.74982,11.68718,13.48081,13.80527,7.79402,5.93877,4.57154,,8.40501,21.96342
,,,22.54695,15.52423,15.66207,20.82914,21.80744,12.2199,9.38427,5.47812,10.44903,9.09786,13.80814,13.36528,10.92085,4.9238,5.03686,,28.42316,11.97451
,,,20.78017,10.95908,12.01095,25.83266,26.82023,17.27209,8.68461,5.52377,4.00783,13.62915,15.06707,15.65952,5.95083,8.35649,9.72853,,18.42814,31.98569
,,,18.09863,11.08274,14.69427,30.85614,16.82505,22.23564,13.81677,9.17636,14.13091,11.44446,18.31617,13.20503,13.19384,16.64953,4.91508,,8.44295,21.99146
,,,18.90538,14.52684,12.99621,24.75458,21.8379,12.2282,11.97403,8.32566,7.55152,12.11121,15.28477,14.13957,15.64342,5.32377,8.16874,,28.45131,12.00667
