CLIENT WRITE,SERVER NOTIFY
15.51802,43.09717
15.53611,43.0546
15.06029,43.06153
15.07409,93.06764
15.06889,93.07495
15.07361,93.15216
14.96487,43.08458
65.08986,43.08976
65.14128,43.09633
15.11786,43.10035
15.10615,43.10686
15.11194,43.16215
15.11756,43.11909
15.12329,43.12468
15.13802,43.13042
15.13518,43.13949
15.14534,93.22252
15.14215,43.14899
15.14873,43.15434
15.04363,43.15895
15.05789,43.16529
15.05599,43.17095
65.05874,43.22521
15.19467,43.18378
15.18716,43.1896
15.19202,43.19587
15.21451,43.20227
15.20835,93.27908
15.20609,43.22039
15.21081,43.21745
65.21785,43.22379
15.12414,43.22894
15.1265,43.2345
15.23898,43.28829
15.24333,43.2461
15.24814,43.25324
15.2558,43.25875
15.26853,43.268
65.27652,43.26941
15.16991,43.32674
15.27467,43.28131
15.20728,43.28671
65.28779,43.29229
15.30418,43.29693
15.31096,43.3044
15.3047,43.3581
15.31652,43.31633
15.324,43.32118
15.32055,43.32708
15.33249,43.33412
15.35914,43.33974
15.35103,43.39365
15.34438,43.35261
15.35704,93.35995
15.39037,43.36796
15.39259,43.37449
15.2991,143.42662
65.40829,43.3857
15.42221,43.38712
65.41972,43.39237
65.31143,43.39792
15.43981,43.40265
15.448,43.45809
15.44462,43.41511
15.45547,43.42087
15.46814,43.42573
15.46792,43.43254
15.48055,43.43783
65.50326,43.49144
15.38819,43.44962
15.51565,43.4547
15.41021,43.46057
15.53315,43.46619
15.53956,43.471
15.56643,43.52653
15.5567,43.4846
15.55806,43.4903
65.57984,43.4951
65.57971,43.50088
15.46485,43.50657
65.60473,43.56199
15.61443,43.51914
15.62128,43.52475
15.61292,43.52942
15.64061,43.53725
15.65172,93.61591
15.65694,93.55002
15.66212,93.5551
15.67391,43.55915
15.68408,43.56503
15.6953,43.57064
15.69654,43.62415
15.70978,43.58212
15.70684,43.58799
15.61198,43.59473
65.73527,43.59943
15.73866,43.60514
15.74651,43.65859
15.77278,43.61753
15.76975,43.62355
15.76811,43.62911
15.77546,43.63829
15.78639,43.64074
15.80531,43.69425
15.81597,43.65315
15.81744,43.65808
15.81874,43.66349
15.82879,43.66949
65.85011,93.74906
15.85214,43.68195
15.75832,43.68764
65.87155,43.69338
15.88442,43.69915
15.88366,43.70404
15.90343,43.75822
15.90035,43.71543
15.92978,43.72204
15.91989,43.72685
15.92915,43.73248
15.93127,43.73845
15.95213,43.79365
65.97204,93.75229
65.9679,43.75657
65.97802,43.76149
15.86718,43.76893
65.99595,43.77391
66.01314,43.82808
16.03504,43.78545
16.02036,43.79106
16.02661,43.7979
16.03762,43.80352
16.05926,43.80832
16.06062,93.86388
16.0776,93.82214
16.07499,93.82887
66.08908,43.83234
16.09932,43.83798
15.71781,43.84717
16.10672,43.89818
16.12784,43.85514
16.11923,43.86097
16.12706,43.86573
16.14682,43.87239
16.14641,43.87828
16.15932,43.93248
16.18153,43.88982
15.766,43.89543
66.1813,43.90549
66.20893,93.90935
16.20529,43.91263
16.21931,43.96693
16.24711,43.92527
16.22455,43.93092
16.23474,43.93665
16.24212,43.94232
16.253,43.94721
16.26485,94.00294
16.29378,43.95956
16.27628,43.96629
16.28649,43.97552
16.30712,43.97797
16.31634,43.98266
16.20388,44.03698
16.229,43.99421
16.21539,43.99981
16.22835,94.00687
16.34622,44.01117
16.36152,44.01597
16.38291,44.0715
16.39312,94.0343
16.3824,44.03532
16.39259,44.04002
16.29877,44.04572
66.40932,44.05262
66.44358,44.10695
16.43245,44.06406
16.43338,44.06977
16.45049,44.07453
16.46838,44.08221
16.46875,44.08698
16.48957,44.14129
16.49456,44.09853
16.50639,44.10501
16.51299,44.11102
66.52015,44.1165
16.53834,44.1258
66.54357,94.17709
16.55529,44.13406
66.5605,44.13956
16.45697,44.14438
66.46326,44.14997
66.58055,44.15594
16.60799,44.21013
16.60616,44.16843
16.60161,44.17396
16.62046,44.17886
16.62526,44.18557
16.62379,44.19024
16.64858,44.24577
16.65488,44.2028
16.66663,44.20948
16.66525,44.2144
16.67805,44.21996
16.67765,44.22574
16.70148,44.28107
16.71438,44.24269
16.23091,44.24389
16.24891,44.24891
16.24321,94.25687
16.26137,94.33417
16.27469,94.26938
16.25951,94.27413
66.26764,44.27836
16.64946,44.28413
16.16422,44.28997
16.17329,44.34336
16.30716,44.30142
16.29987,44.30615
16.30554,44.3137
16.31653,44.32311
16.32576,44.32431
16.32259,44.38223
16.34432,44.33681
16.3292,44.34269
66.33709,44.34841
16.24443,44.35319
16.34828,44.35972
16.35733,44.41325
16.25626,44.37225
16.25432,44.37696
16.25565,44.38276
16.26582,44.39286
16.26708,44.39411
66.42045,44.45205
16.40298,44.40566
16.401,44.41152
16.41478,44.41715
16.41411,44.42199
16.4129,44.42764
16.43463,44.48115
16.42831,44.44017
16.44101,44.44492
16.43967,44.45158
16.44552,44.45646
16.45215,44.4632
66.47029,44.5166
66.47187,44.47454
16.36856,44.48054
66.47737,94.48742
16.49811,44.49186
16.48755,44.49735
16.5044,44.55095
16.49914,44.51003
16.5088,44.51592
16.51722,44.5214
16.51419,44.52631
16.52075,44.53214
16.57656,44.5909
16.56675,44.54544
16.5759,44.55028
16.5704,44.55597
16.58829,94.56215
16.58967,44.56744
66.61321,44.62075
66.60253,44.57897
66.61956,44.58379
66.51462,44.59041
16.63174,44.59609
16.64564,44.60176
16.66959,44.65542
16.65703,44.6133
16.66893,44.62358
16.68066,44.62572
16.69094,44.63067
16.70097,44.63622
16.59571,44.69089
16.69575,44.64864
66.71506,44.65458
16.73855,44.66025
16.72638,44.66497
16.73804,44.67161
16.76709,44.72532
16.76573,44.68401
16.76748,44.69335
16.78734,44.69561
16.77799,44.70058
16.78972,44.70595
16.82678,44.75974
16.82048,94.71883
66.82157,44.72343
66.8413,44.72896
16.72789,44.73398
16.84857,44.74051
16.87056,44.79512
16.85996,44.75317
16.87519,94.7593
16.8967,44.7635
16.89891,44.77044
16.90904,44.77596
16.93027,44.82944
16.91964,44.78737
66.94158,44.79233
66.95171,44.80006
66.96098,44.80486
66.99392,44.81032
16.86322,44.86389
66.98799,44.82286
