CLIENT WRITE,SERVER NOTIFY
13.85153,39.46768
33.86725,29.47372
23.88492,19.48754
13.91675,9.49854
63.92118,29.51073
23.92972,19.51667
13.94196,9.53059
33.97295,30.04299
23.97049,19.55467
13.97575,9.56074
33.98767,29.57476
54.02931,19.58185
14.02802,9.60623
33.96389,29.60508
24.05027,49.61916
14.06243,9.62492
63.91453,30.15055
24.08596,19.6479
44.10264,9.66182
4.10581,29.66905
24.13652,19.68401
14.15843,9.6952
4.16264,29.70612
24.17829,19.7123
14.18154,9.72712
34.14171,30.23956
24.22252,19.74919
14.23544,39.75648
34.24579,59.77262
24.24497,19.77743
14.27812,9.79635
4.2794,29.79933
24.29113,19.81445
14.30977,9.82043
4.23676,30.34079
24.2807,19.84252
14.35417,9.85748
64.3675,29.86476
24.37641,19.87874
14.38915,9.88958
4.42758,29.90171
54.33629,19.90776
14.42259,9.92163
4.44017,30.43389
24.48404,19.94482
14.46353,9.95098
4.4088,29.96595
24.50421,19.9719
14.50743,9.99191
64.54998,29.99514
24.5309,50.01021
14.54799,10.0148
4.56788,30.53621
54.50847,20.04253
14.61569,10.05305
4.52922,30.05912
54.61917,20.07516
14.62834,10.09053
4.63903,60.09737
54.60545,20.10321
14.67781,10.11808
34.68393,30.63067
24.70393,20.1403
14.70323,10.1462
4.73442,60.16376
24.73735,20.16836
44.6742,10.18752
4.77032,30.19048
24.82541,20.20555
14.78268,10.21164
4.79377,30.73183
54.74882,20.23362
14.8235,10.24858
4.79831,30.25583
24.46339,20.26975
14.86486,10.28059
4.88002,30.29289
24.91597,20.29896
14.91843,40.31403
4.85646,60.33022
24.9329,20.33188
14.95479,10.34195
4.99363,30.35707
24.97791,20.36292
44.91444,40.38831
5.00676,30.38623
25.05157,20.40009
14.96695,10.40599
5.05187,30.42228
24.98866,20.43328
15.07633,10.44314
5.1111,30.45031
25.09938,20.46124
15.11701,40.97818
5.13839,30.48735
25.09982,20.49345
15.1621,10.50438
