1024B,128B,12B
127.53883,81.55963,45.20689
88.16028,31.55053,45.21615
91.78287,31.57414,45.21736
89.45003,31.58014,45.26334
80.47409,31.59742,45.23115
53.67736,31.57247,45.23977
53.67388,31.59102,45.24112
53.69071,31.59708,45.25026
53.6844,31.60984,45.25285
53.73044,31.60307,45.29546
127.52168,31.62168,45.26482
82.97934,31.62185,45.27393
82.99669,31.63449,45.2763
53.71933,31.6228,45.28533
53.73016,31.64372,45.28767
53.76819,31.65708,45.33754
134.28771,31.65438,45.30029
93.14442,31.65058,45.30922
84.28879,31.67434,95.31187
53.55474,31.66645,95.32131
53.77011,31.69565,45.32215
53.79435,31.67143,45.36363
140.65741,31.69509,45.33313
138.31377,31.695,45.34335
95.69737,31.71433,45.34555
53.80711,31.68919,45.35472
53.825,81.71825,45.35601
53.84649,31.71883,45.40698
94.46034,31.74326,45.36823
91.95723,31.715,45.37841
83.11903,31.73975,45.37973
78.47693,31.73972,45.39019
53.85675,31.75245,45.39142
53.88328,31.74083,45.433
53.85849,31.76439,45.40354
132.62754,31.77049,45.41374
95.78015,31.79065,45.41482
89.52973,79.3948,45.424
53.90416,31.78905,45.42514
53.91945,31.80575,45.47756
53.90568,31.79996,45.43896
53.92074,31.79322,45.44787
53.909,31.81192,45.44913
130.75429,31.81188,45.45957
93.32796,31.82171,45.46087
90.82123,31.81,45.50265
80.78578,31.83376,45.47198
53.97054,31.84723,45.48195
53.97364,81.85746,45.48325
53.97108,31.83785,45.49331
127.77842,31.86155,45.49458
92.11069,31.85643,45.54563
90.88315,31.88579,95.50859
54.03212,31.86161,45.51613
53.99906,31.88227,45.51848
54.01645,31.88231,45.52891
133.30538,31.90846,45.52969
85.32299,31.88338,45.57183
54.04111,31.91289,45.54203
54.05795,79.54275,45.55241
54.0393,31.91882,45.55358
54.04978,81.93193,45.56267
93.44158,31.93086,45.56497
83.34617,31.95147,45.61475
54.08609,31.9386,45.57726
54.08175,31.92692,45.58639
141.00529,31.95067,45.58891
95.26107,31.95661,45.59839
82.17818,31.96255,95.64511
54.10891,31.95265,95.61067
54.11591,31.97537,45.61142
54.13101,81.99508,45.62052
138.69443,31.99209,45.6219
91.01177,81.98288,45.63181
54.13931,82.00648,45.67093
54.15045,32.00404,45.64439
54.15753,32.0282,45.64559
54.16845,32.00415,45.65474
54.20147,31.85684,45.65834
145.33704,32.0413,45.6675
132.26477,32.03763,95.70261
82.93901,32.03187,145.68135
54.20261,32.05558,45.68071
54.20012,31.88455,45.69091
54.22461,32.07677,45.69206
142.38143,32.05472,45.70135
88.72938,32.08128,45.74036
81.06703,79.7032,45.71365
54.23391,82.08556,45.71584
54.26088,32.09594,45.72513
54.25541,32.10216,45.72764
133.57262,32.12054,45.73646
95.4581,32.12024,95.7718
81.10543,32.09922,45.74816
54.29211,32.1189,45.75013
54.29534,32.12497,45.75937
54.30621,32.14517,45.76042
128.23522,32.12017,45.77072
89.05917,32.13577,45.80957
54.32567,32.14179,45.78294
54.32846,32.15444,45.78429
54.34324,32.14686,45.79427
54.35021,32.16635,45.79547
95.52629,32.16342,45.80581
89.15554,32.18024,45.84002
54.36807,32.1686,45.81749
54.37427,32.19218,95.82084
54.3819,32.20555,45.82862
54.39699,32.19707,45.83071
134.43883,32.19237,45.84113
88.91078,32.21601,45.88305
77.4543,32.21089,45.85238
54.41509,82.23774,45.85369
54.41453,82.21751,45.86509
54.44003,32.23681,45.86637
135.77741,32.23685,45.8751
96.86441,32.263,95.91056
90.08975,32.23786,45.88746
85.73889,32.26748,45.8886
77.49439,32.26761,45.89782
54.47106,32.28769,45.89927
143.15694,32.26266,45.90929
91.9004,82.27874,45.94722
54.49345,82.28962,45.92169
54.50585,32.29408,45.92294
139.1046,32.28747,45.93295
90.15122,32.30614,45.93422
54.52169,32.31219,45.94325
54.56379,32.33241,45.97871
54.52311,32.32063,45.9569
130.13423,79.40658,45.9581
94.4595,82.33915,45.96725
85.85309,32.34266,45.96881
54.55938,32.33986,96.03263
54.59493,32.36349,95.98346
54.56605,32.3586,95.99274
98.42775,32.38373,45.99225
92.01853,32.35872,46.0025
77.64748,82.38482,46.00499
