1024B,128B,12B
19.53147,5.03364,6.00467
16.74804,8.91478,7.05833
9.87318,6.08068,5.42426
11.20668,4.46522,6.99862
10.8566,6.77149,11.99585
12.75226,6.62105,6.98298
13.82736,15.46397,6.97465
18.37303,11.98301,6.87283
16.76922,7.97716,14.26378
14.06326,7.58114,5.16526
10.50476,5.15433,6.82959
16.77792,22.69196,4.78011
13.1437,4.53568,4.982
14.36043,6.90953,5.07976
11.48521,4.51629,15.45273
16.78979,5.31382,7.46482
13.8564,4.58418,5.2334
9.35081,5.22653,7.5964
10.69161,9.55931,7.78375
6.06915,5.7608,5.34848
16.80561,10.90607,5.36792
9.92942,4.82691,10.30286
19.31908,7.03774,6.50525
7.33756,4.69044,9.71387
11.01338,5.18994,7.07698
13.93514,6.6006,12.85568
14.47129,6.87902,9.77396
4.66661,7.69775,6.43181
21.55343,8.67841,7.68794
5.02343,8.86274,7.18794
16.83443,6.0035,12.79661
18.61833,9.01361,7.37963
15.02489,9.10821,6.2044
11.76392,4.58795,5.15675
14.39128,5.31833,4.98404
11.70502,8.99612,5.06943
5.50931,6.60165,5.14597
11.55344,11.28181,5.05294
10.31266,5.84558,9.83532
18.015,7.09638,8.45178
14.37951,6.99104,6.02196
