1024B,128B,12B
9.08111,12.8596,8.38955
12.05061,10.95174,9.96354
11.18316,10.39229,10.76946
8.91155,8.65879,12.91828
13.37347,5.24812,12.94156
8.83873,12.57771,8.31296
7.02173,5.51345,10.99621
16.58379,13.80934,10.23663
11.26105,4.5113,5.08381
9.02363,9.23991,10.12613
13.20389,6.94225,3.63361
12.55283,4.55968,10.45743
13.9276,11.35665,5.13677
8.41434,6.0666,3.90152
16.0577,9.66141,12.91095
6.78811,17.42442,11.53132
9.42291,4.65912,4.90325
13.26174,4.62041,8.42761
19.3882,6.3192,12.39711
7.17638,11.42739,11.94288
12.28544,11.23741,9.99045
14.4789,5.91683,12.81487
8.24554,12.86079,7.67883
12.26856,9.23244,5.5425
11.53605,6.82697,5.00156
7.3348,11.13984,4.92711
8.30792,8.30996,11.32986
11.66609,8.56166,10.52558
13.83417,7.10295,12.94291
12.89347,9.25384,13.1217
9.92592,6.08975,4.8785
13.48104,4.37158,8.54041
6.96038,6.18144,17.56007
17.53154,13.02351,11.01128
8.15344,10.64149,8.53674
8.83294,11.66746,15.26552
7.26953,6.13985,8.45523
13.87671,13.85699,10.08154
7.21626,9.59759,13.63056
16.36829,9.73449,10.86944
13.46572,7.6403,12.89874
12.87334,9.38915,10.6228
13.12799,12.95844,4.94222
12.29862,5.26316,8.22262
11.8233,7.41471,5.95628
16.63501,11.80227,9.98257
16.3883,6.40695,8.61674
12.62443,11.14444,4.15959
19.82967,4.87216,8.88786
11.05204,9.05495,8.93473
13.7091,4.4436,10.94065
11.8705,11.56641,10.32516
9.3651,13.00679,10.83811
13.08936,4.70021,4.8837
14.01609,8.98179,8.84956
8.55935,9.49888,10.97412
6.90376,6.44713,4.29668
14.23182,5.9862,3.95907
7.81141,9.02352,10.21169
9.02926,9.99641,8.60829
11.92205,14.10838,8.7268
12.65195,6.9565,14.36204
9.37937,13.80679,5.36496
7.68838,5.54104,12.1158
12.87201,4.98296,4.0464
11.17454,11.33729,13.15902
8.80571,6.22055,6.2748
12.97976,10.53654,9.80476
8.91098,9.47933,10.93083
8.48577,,
